date,away_team,home_team,away_score,home_score,winner,final_score,total_goals
2024-04-24,Bruins,Maple Leafs,4,2,away,4-2,6
2024-04-25,Golden Knights,Stars,3,1,away,3-1,4
2024-04-25,Kings,Oilers,5,4,away,5-4,9
2024-04-25,Panthers,Lightning,5,3,away,5-3,8
2024-04-25,Hurricanes,Islanders,3,2,away,3-2,5
2024-04-26,Rangers,Capitals,3,1,away,3-1,4
2024-04-26,Canucks,Predators,2,1,away,2-1,3
2024-04-27,Jets,Avalanche,2,6,home,2-6,8
2024-04-27,Oilers,Kings,6,1,away,6-1,7
2024-04-27,Hurricanes,Islanders,2,3,home,2-3,5
2024-04-27,Panthers,Lightning,3,6,home,3-6,9
2024-04-28,Bruins,Maple Leafs,3,1,away,3-1,4
2024-04-28,Stars,Golden Knights,3,2,away,3-2,5
2024-04-28,Jets,Avalanche,1,5,home,1-5,6
2024-04-28,Canucks,Predators,4,3,away,4-3,7
2024-04-29,Rangers,Capitals,4,2,away,4-2,6
2024-04-29,Oilers,Kings,1,0,away,1-0,1
2024-04-23,Capitals,Rangers,3,4,home,3-4,7
2024-04-23,Lightning,Panthers,2,3,home,2-3,5
2024-04-24,Avalanche,Jets,5,2,away,5-2,7
2024-04-24,Predators,Canucks,4,1,away,4-1,5
2024-04-24,Bruins,Maple Leafs,4,2,away,4-2,6
2024-04-25,Golden Knights,Stars,3,1,away,3-1,4
2024-04-25,Kings,Oilers,5,4,away,5-4,9
2024-04-25,Panthers,Lightning,5,3,away,5-3,8
2024-04-25,Hurricanes,Islanders,3,2,away,3-2,5
2024-04-26,Rangers,Capitals,3,1,away,3-1,4
2024-04-26,Canucks,Predators,2,1,away,2-1,3
2024-04-27,Jets,Avalanche,2,6,home,2-6,8
2024-04-27,Oilers,Kings,6,1,away,6-1,7
2024-04-27,Hurricanes,Islanders,2,3,home,2-3,5
2024-04-27,Panthers,Lightning,3,6,home,3-6,9
2024-04-28,Bruins,Maple Leafs,3,1,away,3-1,4
2024-04-28,Stars,Golden Knights,3,2,away,3-2,5
2024-04-28,Jets,Avalanche,1,5,home,1-5,6
2024-04-28,Canucks,Predators,4,3,away,4-3,7
2024-04-29,Rangers,Capitals,4,2,away,4-2,6
2024-04-29,Oilers,Kings,1,0,away,1-0,1
2024-04-29,Lightning,Panthers,1,6,home,1-6,7
2024-04-30,Stars,Golden Knights,4,2,away,4-2,6
2024-04-24,Bruins,Maple Leafs,4,2,away,4-2,6
2024-04-25,Golden Knights,Stars,3,1,away,3-1,4
2024-04-25,Kings,Oilers,5,4,away,5-4,9
2024-04-25,Panthers,Lightning,5,3,away,5-3,8
2024-04-25,Hurricanes,Islanders,3,2,away,3-2,5
2024-04-26,Rangers,Capitals,3,1,away,3-1,4
2024-04-26,Canucks,Predators,2,1,away,2-1,3
2024-04-27,Jets,Avalanche,2,6,home,2-6,8
2024-04-27,Oilers,Kings,6,1,away,6-1,7
2024-04-27,Hurricanes,Islanders,2,3,home,2-3,5
2024-04-27,Panthers,Lightning,3,6,home,3-6,9
2024-04-28,Bruins,Maple Leafs,3,1,away,3-1,4
2024-04-28,Stars,Golden Knights,3,2,away,3-2,5
2024-04-28,Jets,Avalanche,1,5,home,1-5,6
2024-04-28,Canucks,Predators,4,3,away,4-3,7
2024-04-29,Rangers,Capitals,4,2,away,4-2,6
2024-04-29,Oilers,Kings,1,0,away,1-0,1
2024-04-29,Lightning,Panthers,1,6,home,1-6,7
2024-04-30,Stars,Golden Knights,4,2,away,4-2,6
2024-04-30,Maple Leafs,Bruins,2,1,away,2-1,3
2024-04-30,Islanders,Hurricanes,3,6,home,3-6,9
2024-05-01,Avalanche,Jets,6,3,away,6-3,9
2024-05-01,Predators,Canucks,2,1,away,2-1,3
2024-04-25,Panthers,Lightning,5,3,away,5-3,8
2024-04-25,Hurricanes,Islanders,3,2,away,3-2,5
2024-04-26,Rangers,Capitals,3,1,away,3-1,4
2024-04-26,Canucks,Predators,2,1,away,2-1,3
2024-04-27,Jets,Avalanche,2,6,home,2-6,8
2024-04-27,Oilers,Kings,6,1,away,6-1,7
2024-04-27,Hurricanes,Islanders,2,3,home,2-3,5
2024-04-27,Panthers,Lightning,3,6,home,3-6,9
2024-04-28,Bruins,Maple Leafs,3,1,away,3-1,4
2024-04-28,Stars,Golden Knights,3,2,away,3-2,5
2024-04-28,Jets,Avalanche,1,5,home,1-5,6
2024-04-28,Canucks,Predators,4,3,away,4-3,7
2024-04-29,Rangers,Capitals,4,2,away,4-2,6
2024-04-29,Oilers,Kings,1,0,away,1-0,1
2024-04-29,Lightning,Panthers,1,6,home,1-6,7
2024-04-30,Stars,Golden Knights,4,2,away,4-2,6
2024-04-30,Maple Leafs,Bruins,2,1,away,2-1,3
2024-04-30,Islanders,Hurricanes,3,6,home,3-6,9
2024-05-01,Avalanche,Jets,6,3,away,6-3,9
2024-05-01,Predators,Canucks,2,1,away,2-1,3
2024-05-01,Golden Knights,Stars,2,3,home,2-3,5
2024-05-02,Kings,Oilers,3,4,home,3-4,7
2024-04-26,Rangers,Capitals,3,1,away,3-1,4
2024-04-26,Canucks,Predators,2,1,away,2-1,3
2024-04-27,Jets,Avalanche,2,6,home,2-6,8
2024-04-27,Oilers,Kings,6,1,away,6-1,7
2024-04-27,Hurricanes,Islanders,2,3,home,2-3,5
2024-04-27,Panthers,Lightning,3,6,home,3-6,9
2024-04-28,Bruins,Maple Leafs,3,1,away,3-1,4
2024-04-28,Stars,Golden Knights,3,2,away,3-2,5
2024-04-28,Jets,Avalanche,1,5,home,1-5,6
2024-04-28,Canucks,Predators,4,3,away,4-3,7
2024-04-29,Rangers,Capitals,4,2,away,4-2,6
2024-04-29,Oilers,Kings,1,0,away,1-0,1
2024-04-29,Lightning,Panthers,1,6,home,1-6,7
2024-04-30,Stars,Golden Knights,4,2,away,4-2,6
2024-04-30,Maple Leafs,Bruins,2,1,away,2-1,3
2024-04-30,Islanders,Hurricanes,3,6,home,3-6,9
2024-05-01,Avalanche,Jets,6,3,away,6-3,9
2024-05-01,Predators,Canucks,2,1,away,2-1,3
2024-05-01,Golden Knights,Stars,2,3,home,2-3,5
2024-05-02,Kings,Oilers,3,4,home,3-4,7
2024-05-03,Bruins,Maple Leafs,1,2,home,1-2,3
2024-04-27,Hurricanes,Islanders,2,3,home,2-3,5
2024-04-27,Panthers,Lightning,3,6,home,3-6,9
2024-04-28,Bruins,Maple Leafs,3,1,away,3-1,4
2024-04-28,Stars,Golden Knights,3,2,away,3-2,5
2024-04-28,Jets,Avalanche,1,5,home,1-5,6
2024-04-28,Canucks,Predators,4,3,away,4-3,7
2024-04-29,Rangers,Capitals,4,2,away,4-2,6
2024-04-29,Oilers,Kings,1,0,away,1-0,1
2024-04-29,Lightning,Panthers,1,6,home,1-6,7
2024-04-30,Stars,Golden Knights,4,2,away,4-2,6
2024-04-30,Maple Leafs,Bruins,2,1,away,2-1,3
2024-04-30,Islanders,Hurricanes,3,6,home,3-6,9
2024-05-01,Avalanche,Jets,6,3,away,6-3,9
2024-05-01,Predators,Canucks,2,1,away,2-1,3
2024-05-01,Golden Knights,Stars,2,3,home,2-3,5
2024-05-02,Kings,Oilers,3,4,home,3-4,7
2024-05-03,Bruins,Maple Leafs,1,2,home,1-2,3
2024-05-03,Canucks,Predators,1,0,away,1-0,1
2024-05-04,Stars,Golden Knights,0,2,home,0-2,2
2024-04-28,Jets,Avalanche,1,5,home,1-5,6
2024-04-28,Canucks,Predators,4,3,away,4-3,7
2024-04-29,Rangers,Capitals,4,2,away,4-2,6
2024-04-29,Oilers,Kings,1,0,away,1-0,1
2024-04-29,Lightning,Panthers,1,6,home,1-6,7
2024-04-30,Stars,Golden Knights,4,2,away,4-2,6
2024-04-30,Maple Leafs,Bruins,2,1,away,2-1,3
2024-04-30,Islanders,Hurricanes,3,6,home,3-6,9
2024-05-01,Avalanche,Jets,6,3,away,6-3,9
2024-05-01,Predators,Canucks,2,1,away,2-1,3
2024-05-01,Golden Knights,Stars,2,3,home,2-3,5
2024-05-02,Kings,Oilers,3,4,home,3-4,7
2024-05-03,Bruins,Maple Leafs,1,2,home,1-2,3
2024-05-03,Canucks,Predators,1,0,away,1-0,1
2024-05-04,Stars,Golden Knights,0,2,home,0-2,2
2024-05-05,Maple Leafs,Bruins,1,2,home,1-2,3
2024-04-29,Lightning,Panthers,1,6,home,1-6,7
2024-04-30,Stars,Golden Knights,4,2,away,4-2,6
2024-04-30,Maple Leafs,Bruins,2,1,away,2-1,3
2024-04-30,Islanders,Hurricanes,3,6,home,3-6,9
2024-05-01,Avalanche,Jets,6,3,away,6-3,9
2024-05-01,Predators,Canucks,2,1,away,2-1,3
2024-05-01,Golden Knights,Stars,2,3,home,2-3,5
2024-05-02,Kings,Oilers,3,4,home,3-4,7
2024-05-03,Bruins,Maple Leafs,1,2,home,1-2,3
2024-05-03,Canucks,Predators,1,0,away,1-0,1
2024-05-04,Stars,Golden Knights,0,2,home,0-2,2
2024-05-05,Maple Leafs,Bruins,1,2,home,1-2,3
2024-05-05,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-05,Golden Knights,Stars,1,2,home,1-2,3
2024-04-30,Maple Leafs,Bruins,2,1,away,2-1,3
2024-04-30,Islanders,Hurricanes,3,6,home,3-6,9
2024-05-01,Avalanche,Jets,6,3,away,6-3,9
2024-05-01,Predators,Canucks,2,1,away,2-1,3
2024-05-01,Golden Knights,Stars,2,3,home,2-3,5
2024-05-02,Kings,Oilers,3,4,home,3-4,7
2024-05-03,Bruins,Maple Leafs,1,2,home,1-2,3
2024-05-03,Canucks,Predators,1,0,away,1-0,1
2024-05-04,Stars,Golden Knights,0,2,home,0-2,2
2024-05-05,Maple Leafs,Bruins,1,2,home,1-2,3
2024-05-05,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-05,Golden Knights,Stars,1,2,home,1-2,3
2024-05-07,Bruins,Panthers,5,1,away,5-1,6
2024-05-01,Golden Knights,Stars,2,3,home,2-3,5
2024-05-02,Kings,Oilers,3,4,home,3-4,7
2024-05-03,Bruins,Maple Leafs,1,2,home,1-2,3
2024-05-03,Canucks,Predators,1,0,away,1-0,1
2024-05-04,Stars,Golden Knights,0,2,home,0-2,2
2024-05-05,Maple Leafs,Bruins,1,2,home,1-2,3
2024-05-05,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-05,Golden Knights,Stars,1,2,home,1-2,3
2024-05-07,Bruins,Panthers,5,1,away,5-1,6
2024-05-07,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-08,Avalanche,Stars,4,3,away,4-3,7
2024-05-03,Bruins,Maple Leafs,1,2,home,1-2,3
2024-05-03,Canucks,Predators,1,0,away,1-0,1
2024-05-04,Stars,Golden Knights,0,2,home,0-2,2
2024-05-05,Maple Leafs,Bruins,1,2,home,1-2,3
2024-05-05,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-05,Golden Knights,Stars,1,2,home,1-2,3
2024-05-07,Bruins,Panthers,5,1,away,5-1,6
2024-05-07,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-08,Avalanche,Stars,4,3,away,4-3,7
2024-05-08,Bruins,Panthers,1,6,home,1-6,7
2024-05-09,Oilers,Canucks,4,5,home,4-5,9
2024-05-03,Canucks,Predators,1,0,away,1-0,1
2024-05-04,Stars,Golden Knights,0,2,home,0-2,2
2024-05-05,Maple Leafs,Bruins,1,2,home,1-2,3
2024-05-05,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-05,Golden Knights,Stars,1,2,home,1-2,3
2024-05-07,Bruins,Panthers,5,1,away,5-1,6
2024-05-07,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-08,Avalanche,Stars,4,3,away,4-3,7
2024-05-08,Bruins,Panthers,1,6,home,1-6,7
2024-05-09,Oilers,Canucks,4,5,home,4-5,9
2024-05-09,Rangers,Hurricanes,3,2,away,3-2,5
2024-05-10,Avalanche,Stars,3,5,home,3-5,8
2024-05-05,Maple Leafs,Bruins,1,2,home,1-2,3
2024-05-05,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-05,Golden Knights,Stars,1,2,home,1-2,3
2024-05-07,Bruins,Panthers,5,1,away,5-1,6
2024-05-07,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-08,Avalanche,Stars,4,3,away,4-3,7
2024-05-08,Bruins,Panthers,1,6,home,1-6,7
2024-05-09,Oilers,Canucks,4,5,home,4-5,9
2024-05-09,Rangers,Hurricanes,3,2,away,3-2,5
2024-05-10,Avalanche,Stars,3,5,home,3-5,8
2024-05-10,Panthers,Bruins,6,2,away,6-2,8
2024-05-11,Oilers,Canucks,4,3,away,4-3,7
2024-05-05,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-05,Golden Knights,Stars,1,2,home,1-2,3
2024-05-07,Bruins,Panthers,5,1,away,5-1,6
2024-05-07,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-08,Avalanche,Stars,4,3,away,4-3,7
2024-05-08,Bruins,Panthers,1,6,home,1-6,7
2024-05-09,Oilers,Canucks,4,5,home,4-5,9
2024-05-09,Rangers,Hurricanes,3,2,away,3-2,5
2024-05-10,Avalanche,Stars,3,5,home,3-5,8
2024-05-10,Panthers,Bruins,6,2,away,6-2,8
2024-05-11,Oilers,Canucks,4,3,away,4-3,7
2024-05-11,Rangers,Hurricanes,3,4,home,3-4,7
2024-05-12,Stars,Avalanche,4,1,away,4-1,5
2024-05-07,Bruins,Panthers,5,1,away,5-1,6
2024-05-07,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-08,Avalanche,Stars,4,3,away,4-3,7
2024-05-08,Bruins,Panthers,1,6,home,1-6,7
2024-05-09,Oilers,Canucks,4,5,home,4-5,9
2024-05-09,Rangers,Hurricanes,3,2,away,3-2,5
2024-05-10,Avalanche,Stars,3,5,home,3-5,8
2024-05-10,Panthers,Bruins,6,2,away,6-2,8
2024-05-11,Oilers,Canucks,4,3,away,4-3,7
2024-05-11,Rangers,Hurricanes,3,4,home,3-4,7
2024-05-12,Stars,Avalanche,4,1,away,4-1,5
2024-05-12,Panthers,Bruins,3,2,away,3-2,5
2024-05-13,Canucks,Oilers,4,3,away,4-3,7
2024-05-07,Hurricanes,Rangers,3,4,home,3-4,7
2024-05-08,Avalanche,Stars,4,3,away,4-3,7
2024-05-08,Bruins,Panthers,1,6,home,1-6,7
2024-05-09,Oilers,Canucks,4,5,home,4-5,9
2024-05-09,Rangers,Hurricanes,3,2,away,3-2,5
2024-05-10,Avalanche,Stars,3,5,home,3-5,8
2024-05-10,Panthers,Bruins,6,2,away,6-2,8
2024-05-11,Oilers,Canucks,4,3,away,4-3,7
2024-05-11,Rangers,Hurricanes,3,4,home,3-4,7
2024-05-12,Stars,Avalanche,4,1,away,4-1,5
2024-05-12,Panthers,Bruins,3,2,away,3-2,5
2024-05-13,Canucks,Oilers,4,3,away,4-3,7
2024-05-13,Hurricanes,Rangers,4,1,away,4-1,5
2024-05-14,Stars,Avalanche,5,1,away,5-1,6
2024-05-08,Bruins,Panthers,1,6,home,1-6,7
2024-05-09,Oilers,Canucks,4,5,home,4-5,9
2024-05-09,Rangers,Hurricanes,3,2,away,3-2,5
2024-05-10,Avalanche,Stars,3,5,home,3-5,8
2024-05-10,Panthers,Bruins,6,2,away,6-2,8
2024-05-11,Oilers,Canucks,4,3,away,4-3,7
2024-05-11,Rangers,Hurricanes,3,4,home,3-4,7
2024-05-12,Stars,Avalanche,4,1,away,4-1,5
2024-05-12,Panthers,Bruins,3,2,away,3-2,5
2024-05-13,Canucks,Oilers,4,3,away,4-3,7
2024-05-13,Hurricanes,Rangers,4,1,away,4-1,5
2024-05-14,Stars,Avalanche,5,1,away,5-1,6
2024-05-14,Bruins,Panthers,2,1,away,2-1,3
2024-05-15,Canucks,Oilers,2,3,home,2-3,5
2024-05-09,Rangers,Hurricanes,3,2,away,3-2,5
2024-05-10,Avalanche,Stars,3,5,home,3-5,8
2024-05-10,Panthers,Bruins,6,2,away,6-2,8
2024-05-11,Oilers,Canucks,4,3,away,4-3,7
2024-05-11,Rangers,Hurricanes,3,4,home,3-4,7
2024-05-12,Stars,Avalanche,4,1,away,4-1,5
2024-05-12,Panthers,Bruins,3,2,away,3-2,5
2024-05-13,Canucks,Oilers,4,3,away,4-3,7
2024-05-13,Hurricanes,Rangers,4,1,away,4-1,5
2024-05-14,Stars,Avalanche,5,1,away,5-1,6
2024-05-14,Bruins,Panthers,2,1,away,2-1,3
2024-05-15,Canucks,Oilers,2,3,home,2-3,5
2024-05-16,Avalanche,Stars,5,3,away,5-3,8
2024-05-10,Panthers,Bruins,6,2,away,6-2,8
2024-05-11,Oilers,Canucks,4,3,away,4-3,7
2024-05-11,Rangers,Hurricanes,3,4,home,3-4,7
2024-05-12,Stars,Avalanche,4,1,away,4-1,5
2024-05-12,Panthers,Bruins,3,2,away,3-2,5
2024-05-13,Canucks,Oilers,4,3,away,4-3,7
2024-05-13,Hurricanes,Rangers,4,1,away,4-1,5
2024-05-14,Stars,Avalanche,5,1,away,5-1,6
2024-05-14,Bruins,Panthers,2,1,away,2-1,3
2024-05-15,Canucks,Oilers,2,3,home,2-3,5
2024-05-16,Avalanche,Stars,5,3,away,5-3,8
2024-05-16,Rangers,Hurricanes,5,3,away,5-3,8
2024-05-17,Oilers,Canucks,2,3,home,2-3,5
2024-05-11,Rangers,Hurricanes,3,4,home,3-4,7
2024-05-12,Stars,Avalanche,4,1,away,4-1,5
2024-05-12,Panthers,Bruins,3,2,away,3-2,5
2024-05-13,Canucks,Oilers,4,3,away,4-3,7
2024-05-13,Hurricanes,Rangers,4,1,away,4-1,5
2024-05-14,Stars,Avalanche,5,1,away,5-1,6
2024-05-14,Bruins,Panthers,2,1,away,2-1,3
2024-05-15,Canucks,Oilers,2,3,home,2-3,5
2024-05-16,Avalanche,Stars,5,3,away,5-3,8
2024-05-16,Rangers,Hurricanes,5,3,away,5-3,8
2024-05-17,Oilers,Canucks,2,3,home,2-3,5
2024-05-17,Panthers,Bruins,2,1,away,2-1,3
2024-05-18,Stars,Avalanche,2,1,away,2-1,3
2024-05-12,Panthers,Bruins,3,2,away,3-2,5
2024-05-13,Canucks,Oilers,4,3,away,4-3,7
2024-05-13,Hurricanes,Rangers,4,1,away,4-1,5
2024-05-14,Stars,Avalanche,5,1,away,5-1,6
2024-05-14,Bruins,Panthers,2,1,away,2-1,3
2024-05-15,Canucks,Oilers,2,3,home,2-3,5
2024-05-16,Avalanche,Stars,5,3,away,5-3,8
2024-05-16,Rangers,Hurricanes,5,3,away,5-3,8
2024-05-17,Oilers,Canucks,2,3,home,2-3,5
2024-05-17,Panthers,Bruins,2,1,away,2-1,3
2024-05-18,Stars,Avalanche,2,1,away,2-1,3
2024-05-19,Canucks,Oilers,1,5,home,1-5,6
2024-05-13,Hurricanes,Rangers,4,1,away,4-1,5
2024-05-14,Stars,Avalanche,5,1,away,5-1,6
2024-05-14,Bruins,Panthers,2,1,away,2-1,3
2024-05-15,Canucks,Oilers,2,3,home,2-3,5
2024-05-16,Avalanche,Stars,5,3,away,5-3,8
2024-05-16,Rangers,Hurricanes,5,3,away,5-3,8
2024-05-17,Oilers,Canucks,2,3,home,2-3,5
2024-05-17,Panthers,Bruins,2,1,away,2-1,3
2024-05-18,Stars,Avalanche,2,1,away,2-1,3
2024-05-19,Canucks,Oilers,1,5,home,1-5,6
2024-05-14,Bruins,Panthers,2,1,away,2-1,3
2024-05-15,Canucks,Oilers,2,3,home,2-3,5
2024-05-16,Avalanche,Stars,5,3,away,5-3,8
2024-05-16,Rangers,Hurricanes,5,3,away,5-3,8
2024-05-17,Oilers,Canucks,2,3,home,2-3,5
2024-05-17,Panthers,Bruins,2,1,away,2-1,3
2024-05-18,Stars,Avalanche,2,1,away,2-1,3
2024-05-19,Canucks,Oilers,1,5,home,1-5,6
2024-05-21,Oilers,Canucks,3,2,away,3-2,5
2024-05-16,Avalanche,Stars,5,3,away,5-3,8
2024-05-16,Rangers,Hurricanes,5,3,away,5-3,8
2024-05-17,Oilers,Canucks,2,3,home,2-3,5
2024-05-17,Panthers,Bruins,2,1,away,2-1,3
2024-05-18,Stars,Avalanche,2,1,away,2-1,3
2024-05-19,Canucks,Oilers,1,5,home,1-5,6
2024-05-21,Oilers,Canucks,3,2,away,3-2,5
2024-05-16,Rangers,Hurricanes,5,3,away,5-3,8
2024-05-17,Oilers,Canucks,2,3,home,2-3,5
2024-05-17,Panthers,Bruins,2,1,away,2-1,3
2024-05-18,Stars,Avalanche,2,1,away,2-1,3
2024-05-19,Canucks,Oilers,1,5,home,1-5,6
2024-05-21,Oilers,Canucks,3,2,away,3-2,5
2024-05-23,Panthers,Rangers,3,0,away,3-0,3
2024-05-17,Panthers,Bruins,2,1,away,2-1,3
2024-05-18,Stars,Avalanche,2,1,away,2-1,3
2024-05-19,Canucks,Oilers,1,5,home,1-5,6
2024-05-21,Oilers,Canucks,3,2,away,3-2,5
2024-05-23,Panthers,Rangers,3,0,away,3-0,3
2024-05-24,Oilers,Stars,3,2,away,3-2,5
2024-05-19,Canucks,Oilers,1,5,home,1-5,6
2024-05-21,Oilers,Canucks,3,2,away,3-2,5
2024-05-23,Panthers,Rangers,3,0,away,3-0,3
2024-05-24,Oilers,Stars,3,2,away,3-2,5
2024-05-25,Panthers,Rangers,1,2,home,1-2,3
2024-05-21,Oilers,Canucks,3,2,away,3-2,5
2024-05-23,Panthers,Rangers,3,0,away,3-0,3
2024-05-24,Oilers,Stars,3,2,away,3-2,5
2024-05-25,Panthers,Rangers,1,2,home,1-2,3
2024-05-26,Oilers,Stars,1,3,home,1-3,4
2024-05-21,Oilers,Canucks,3,2,away,3-2,5
2024-05-23,Panthers,Rangers,3,0,away,3-0,3
2024-05-24,Oilers,Stars,3,2,away,3-2,5
2024-05-25,Panthers,Rangers,1,2,home,1-2,3
2024-05-26,Oilers,Stars,1,3,home,1-3,4
2024-05-26,Rangers,Panthers,5,4,away,5-4,9
2024-05-23,Panthers,Rangers,3,0,away,3-0,3
2024-05-24,Oilers,Stars,3,2,away,3-2,5
2024-05-25,Panthers,Rangers,1,2,home,1-2,3
2024-05-26,Oilers,Stars,1,3,home,1-3,4
2024-05-26,Rangers,Panthers,5,4,away,5-4,9
2024-05-28,Stars,Oilers,5,3,away,5-3,8
2024-05-23,Panthers,Rangers,3,0,away,3-0,3
2024-05-24,Oilers,Stars,3,2,away,3-2,5
2024-05-25,Panthers,Rangers,1,2,home,1-2,3
2024-05-26,Oilers,Stars,1,3,home,1-3,4
2024-05-26,Rangers,Panthers,5,4,away,5-4,9
2024-05-28,Stars,Oilers,5,3,away,5-3,8
2024-05-29,Rangers,Panthers,2,3,home,2-3,5
2024-05-24,Oilers,Stars,3,2,away,3-2,5
2024-05-25,Panthers,Rangers,1,2,home,1-2,3
2024-05-26,Oilers,Stars,1,3,home,1-3,4
2024-05-26,Rangers,Panthers,5,4,away,5-4,9
2024-05-28,Stars,Oilers,5,3,away,5-3,8
2024-05-29,Rangers,Panthers,2,3,home,2-3,5
2024-05-30,Stars,Oilers,2,5,home,2-5,7
2024-05-25,Panthers,Rangers,1,2,home,1-2,3
2024-05-26,Oilers,Stars,1,3,home,1-3,4
2024-05-26,Rangers,Panthers,5,4,away,5-4,9
2024-05-28,Stars,Oilers,5,3,away,5-3,8
2024-05-29,Rangers,Panthers,2,3,home,2-3,5
2024-05-30,Stars,Oilers,2,5,home,2-5,7
2024-05-31,Panthers,Rangers,3,2,away,3-2,5
2024-05-26,Oilers,Stars,1,3,home,1-3,4
2024-05-26,Rangers,Panthers,5,4,away,5-4,9
2024-05-28,Stars,Oilers,5,3,away,5-3,8
2024-05-29,Rangers,Panthers,2,3,home,2-3,5
2024-05-30,Stars,Oilers,2,5,home,2-5,7
2024-05-31,Panthers,Rangers,3,2,away,3-2,5
2024-06-01,Oilers,Stars,3,1,away,3-1,4
2024-05-26,Rangers,Panthers,5,4,away,5-4,9
2024-05-28,Stars,Oilers,5,3,away,5-3,8
2024-05-29,Rangers,Panthers,2,3,home,2-3,5
2024-05-30,Stars,Oilers,2,5,home,2-5,7
2024-05-31,Panthers,Rangers,3,2,away,3-2,5
2024-06-01,Oilers,Stars,3,1,away,3-1,4
2024-06-02,Rangers,Panthers,1,2,home,1-2,3
2024-05-28,Stars,Oilers,5,3,away,5-3,8
2024-05-29,Rangers,Panthers,2,3,home,2-3,5
2024-05-30,Stars,Oilers,2,5,home,2-5,7
2024-05-31,Panthers,Rangers,3,2,away,3-2,5
2024-06-01,Oilers,Stars,3,1,away,3-1,4
2024-06-02,Rangers,Panthers,1,2,home,1-2,3
2024-06-03,Stars,Oilers,1,2,home,1-2,3
2024-05-29,Rangers,Panthers,2,3,home,2-3,5
2024-05-30,Stars,Oilers,2,5,home,2-5,7
2024-05-31,Panthers,Rangers,3,2,away,3-2,5
2024-06-01,Oilers,Stars,3,1,away,3-1,4
2024-06-02,Rangers,Panthers,1,2,home,1-2,3
2024-06-03,Stars,Oilers,1,2,home,1-2,3
2024-05-30,Stars,Oilers,2,5,home,2-5,7
2024-05-31,Panthers,Rangers,3,2,away,3-2,5
2024-06-01,Oilers,Stars,3,1,away,3-1,4
2024-06-02,Rangers,Panthers,1,2,home,1-2,3
2024-06-03,Stars,Oilers,1,2,home,1-2,3
2024-05-31,Panthers,Rangers,3,2,away,3-2,5
2024-06-01,Oilers,Stars,3,1,away,3-1,4
2024-06-02,Rangers,Panthers,1,2,home,1-2,3
2024-06-03,Stars,Oilers,1,2,home,1-2,3
2024-06-01,Oilers,Stars,3,1,away,3-1,4
2024-06-02,Rangers,Panthers,1,2,home,1-2,3
2024-06-03,Stars,Oilers,1,2,home,1-2,3
2024-06-02,Rangers,Panthers,1,2,home,1-2,3
2024-06-03,Stars,Oilers,1,2,home,1-2,3
2024-06-03,Stars,Oilers,1,2,home,1-2,3
2024-06-09,Oilers,Panthers,0,3,home,0-3,3
2024-06-09,Oilers,Panthers,0,3,home,0-3,3
2024-06-09,Oilers,Panthers,0,3,home,0-3,3
2024-06-11,Oilers,Panthers,1,4,home,1-4,5
2024-06-09,Oilers,Panthers,0,3,home,0-3,3
2024-06-11,Oilers,Panthers,1,4,home,1-4,5
2024-06-09,Oilers,Panthers,0,3,home,0-3,3
2024-06-11,Oilers,Panthers,1,4,home,1-4,5
2024-06-09,Oilers,Panthers,0,3,home,0-3,3
2024-06-11,Oilers,Panthers,1,4,home,1-4,5
2024-06-14,Panthers,Oilers,4,3,away,4-3,7
2024-06-09,Oilers,Panthers,0,3,home,0-3,3
2024-06-11,Oilers,Panthers,1,4,home,1-4,5
2024-06-14,Panthers,Oilers,4,3,away,4-3,7
2024-06-11,Oilers,Panthers,1,4,home,1-4,5
2024-06-14,Panthers,Oilers,4,3,away,4-3,7
2024-06-16,Panthers,Oilers,1,8,home,1-8,9
2024-06-11,Oilers,Panthers,1,4,home,1-4,5
2024-06-14,Panthers,Oilers,4,3,away,4-3,7
2024-06-16,Panthers,Oilers,1,8,home,1-8,9
2024-06-14,Panthers,Oilers,4,3,away,4-3,7
2024-06-16,Panthers,Oilers,1,8,home,1-8,9
2024-06-14,Panthers,Oilers,4,3,away,4-3,7
2024-06-16,Panthers,Oilers,1,8,home,1-8,9
2024-06-19,Oilers,Panthers,5,3,away,5-3,8
2024-06-14,Panthers,Oilers,4,3,away,4-3,7
2024-06-16,Panthers,Oilers,1,8,home,1-8,9
2024-06-19,Oilers,Panthers,5,3,away,5-3,8
2024-06-16,Panthers,Oilers,1,8,home,1-8,9
2024-06-19,Oilers,Panthers,5,3,away,5-3,8
2024-06-16,Panthers,Oilers,1,8,home,1-8,9
2024-06-19,Oilers,Panthers,5,3,away,5-3,8
2024-06-22,Panthers,Oilers,1,5,home,1-5,6
